journal,publisher_family,year,publication_date,title,authors,volume,issue,doi,article_url,article_type,source_container_title,openalex_id
IEEE Transactions on Neural Networks and Learning Systems,IEEE,2026,2026-01-01,Minimizing Time Derivative of Loss for Efficient Generalization Enhancement With Applications to Nickel–Cobalt Alloy Defect Detection,Qihai Jiang; Liangming Chen; Dalin Chen; Xiang Bai; Long Mei Jin,PP,,10.1109/tnnls.2026.3717964,https://doi.org/10.1109/tnnls.2026.3717964,article,IEEE Transactions on Neural Networks and Learning Systems,https://openalex.org/W7172411319
IEEE Transactions on Neural Networks and Learning Systems,IEEE,2026,2026-01-01,Mixture of Lie-Group Kernels for Equivariance-Inspired Feature Learning,Yaoxian Yang; Guipeng Lan; Shuai Xiao; Jiabao Wen; Jie Yang; Wen Bing Lu; Baihua Li; Qinggang Meng; Xinbo Gao,PP,,10.1109/tnnls.2026.3734447,https://doi.org/10.1109/tnnls.2026.3734447,article,IEEE Transactions on Neural Networks and Learning Systems,https://openalex.org/W7214081824
IEEE Transactions on Neural Networks and Learning Systems,IEEE,2026,2026-01-01,MoADL-TLSTM: Multiobjective Automated Deep Learning-Based Transformer-LSTM for Load Forecasting,Kang‐Di Lu; Zhang Bing-xu; Yong Xu; Ying Shen; Zheng‐Guang Wu,PP,,10.1109/tnnls.2026.3700860,https://doi.org/10.1109/tnnls.2026.3700860,article,IEEE Transactions on Neural Networks and Learning Systems,https://openalex.org/W7164376412
IEEE Transactions on Neural Networks and Learning Systems,IEEE,2026,2026-01-01,MoFTSS: Motion Generation With Frequency and Text State Space Models,Chengjian Li; Xiangbo Shu; Qiongjie Cui; Haifeng Xia; Yazhou Yao; Jinhui Tang,PP,,10.1109/tnnls.2026.3683909,https://doi.org/10.1109/tnnls.2026.3683909,article,IEEE Transactions on Neural Networks and Learning Systems,https://openalex.org/W7159863895
IEEE Transactions on Neural Networks and Learning Systems,IEEE,2026,2026-01-01,Modality-Mix Learning: Promoting Multimodal Learning Through Multilabel Objective,Nannan Lu; Zhen Tan; Zhiyuan Han; Song Zhu,PP,,10.1109/tnnls.2026.3677806,https://doi.org/10.1109/tnnls.2026.3677806,article,IEEE Transactions on Neural Networks and Learning Systems,https://openalex.org/W7148976573
IEEE Transactions on Neural Networks and Learning Systems,IEEE,2026,2026-01-01,Monte Carlo Marginalization: A Differentiable Method to Learn High-Dimensional Distributions,Chenqiu Zhao; Guanfang Dong; Anup Basu,PP,,10.1109/tnnls.2026.3682991,https://doi.org/10.1109/tnnls.2026.3682991,article,IEEE Transactions on Neural Networks and Learning Systems,https://openalex.org/W7155416822
IEEE Transactions on Neural Networks and Learning Systems,IEEE,2026,2026-01-01,Motif-Based Hypergraph Representation Learning: Transductive and Inductive Inference for Gene Regulatory Networks,Songyang Wu; Mingjing Tang; Tong Zi; Lin Liu; Shaojie Qiao; Guiguang Ding; Wei Dong Gao,PP,,10.1109/tnnls.2026.3685617,https://doi.org/10.1109/tnnls.2026.3685617,article,IEEE Transactions on Neural Networks and Learning Systems,https://openalex.org/W7155362523
IEEE Transactions on Neural Networks and Learning Systems,IEEE,2026,2026-01-01,Multi-View Clustering With Hybrid-Order Similarity Learning,Dong Huang; Sheng-Yu Liu; Haiyan Wang,PP,,10.1109/tnnls.2026.3696938,https://doi.org/10.1109/tnnls.2026.3696938,article,IEEE Transactions on Neural Networks and Learning Systems,https://openalex.org/W7172281098
IEEE Transactions on Neural Networks and Learning Systems,IEEE,2026,2026-01-01,Multifocus Image Fusion via LS-DTNP in the NSST Domain,Jiachang Xu; Aoxiang Lin; Hongjin Li; Shuzhi Su; Ruijuan Zhao,PP,,10.1109/tnnls.2026.3725369,https://doi.org/10.1109/tnnls.2026.3725369,article,IEEE Transactions on Neural Networks and Learning Systems,https://openalex.org/W7204272661
IEEE Transactions on Neural Networks and Learning Systems,IEEE,2026,2026-01-01,Multimodal Domain Generalization for Depression Detection: An Attention-Based BiLSTM Network With Domain-Adversarial Training,Ali Tabaraei; Federico Simonetta; Stavros Ntalampiras,PP,,10.1109/tnnls.2026.3714047,https://doi.org/10.1109/tnnls.2026.3714047,article,IEEE Transactions on Neural Networks and Learning Systems,https://openalex.org/W7170726861
IEEE Transactions on Neural Networks and Learning Systems,IEEE,2026,2026-01-01,Multimodal Sentiment Analysis Based on Dynamic Language Enhancement and Synergistic Cross-Modal Transformer,Linqin Cai; Daohong Liu; Lanrui Liu; Renyun Mou,PP,,10.1109/tnnls.2026.3678350,https://doi.org/10.1109/tnnls.2026.3678350,article,IEEE Transactions on Neural Networks and Learning Systems,https://openalex.org/W7151507800
